,UserID,UserCreatedAt,UserDescriptionLength,UserFollowersCount,UserFriendsCount,UserLocation,AvgHashtag,AvgURLCount,AvgMention,AvgRetweet,AvgFavCount,TweetCount,SpammerOrNot,Current_Time,friends_to_followers_ratio
234,2946689876,188,98,5202,35.0,59,0.8666666666666667,0.4,1.0666666666666669,91.7,3.033333333333333,121,0,0,0.0067281814686658975
235,885487044243238912,348,155,5140283,1.0,134,0.06666666666666668,2.0,0.0,1038.4333333333334,7092.266666666666,5611,0,0,1.94541818028307e-07
236,1616964661,145,104,57421,472.0,209,0.7,0.8666666666666667,0.5666666666666667,293.1333333333333,54.2,4108,0,0,0.008219989202556555
237,2597494213,179,160,20448,4.0,134,0.03333333333333333,0.0,0.03333333333333333,0.8,3.966666666666667,2,0,0,0.00019561815336463224
238,1346439824,114,46,12802033,274.0,2,0.0,1.6666666666666667,0.26666666666666666,2311.4,12740.633333333333,4199,0,0,2.1402850625365517e-05
239,874157386952519680,344,125,4496,68.0,131,0.7666666666666667,0.7,0.8,38.06666666666667,15.533333333333333,71,0,0,0.015124555160142349
240,123171317,33,103,758464,479.0,60,0.6666666666666666,2.8,1.6,8.6,39.56666666666667,250352,0,0,0.0006315395325289005
241,22763833,6,41,201090,15.0,134,1.1,1.0,0.5333333333333333,1.0666666666666669,1.8666666666666667,331435,0,0,7.459346561241235e-05
242,141584822,40,39,18249,64.0,130,2.7666666666666666,1.0,0.0,0.3,0.7666666666666667,124369,0,0,0.003507041481725026
243,36327407,12,105,6746717,126.0,86,0.9666666666666668,1.2333333333333334,0.4666666666666667,4.4,12.4,572117,0,0,1.8675749998110193e-05
244,786490375816908800,292,102,14597,100.0,134,1.1,1.0,2.3,8.333333333333334,36.0,80456,0,0,0.0068507227512502565
245,34245009,11,131,675324,28.0,86,2.1,1.8333333333333333,0.3333333333333333,10.866666666666667,32.3,426474,0,0,4.1461579923118385e-05
246,854589978101207040,336,0,541,38.0,2,0.16666666666666666,0.3666666666666665,0.5333333333333333,11.266666666666667,7.8,15,0,0,0.07024029574861368
247,848003465573945346,332,144,4410,149.0,134,0.6333333333333333,0.4666666666666667,1.0,33.13333333333333,41.0,349,0,0,0.03378684807256236
248,811585575241158656,319,0,381,62.0,2,0.1,0.5,0.7666666666666667,31.03333333333333,43.83333333333334,32,0,0,0.16272965879265092
249,3101566842,196,140,15082,82.0,59,0.1,0.1,1.8,23.4,3.8,1247,0,0,0.005436944702294126
250,311024813,62,160,1615,44.0,105,0.6,0.3,1.3666666666666667,2033.1333333333328,2.1333333333333333,179,0,0,0.027244582043343655
251,3280538995,211,142,476,174.0,2,0.4,0.5666666666666667,1.0,92.63333333333334,3.7,394,0,0,0.36554621848739494
252,1007505795548762112,411,0,438,18.0,2,0.1,0.6333333333333333,1.1,59.03333333333333,0.0,64,0,0,0.0410958904109589
253,717020664587227136,257,70,113042,0.0,2,0.0,1.0,0.0,75.36666666666666,173.43333333333337,2049,0,0,0.0
